Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,cp_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
BF,1,3129,7203,24,1593,3780,1708,16,12959,5556,25,25,25,106,-,2.9951ns,-,-,-,-,45,-,-
BF,1,3130,7203,24,1593,3780,1708,16,12959,5556,25,25,25,106,-,2.9951ns,-,-,-,-,45,-,-
BF,1,3131,7203,24,1593,3780,1708,16,12959,5556,25,25,25,106,-,2.9951ns,-,-,-,-,45,-,-
BF,1,3132,7193,25,1484,3762,1806,16,13094,5602,27,27,27,125,-,2.9951ns,-,-,-,-,48,-,-
BF,1,3133,7193,25,1484,3762,1806,16,13094,5602,27,27,27,125,-,2.9951ns,-,-,-,-,48,-,-
BF,1,3134,7193,25,1484,3762,1806,16,13094,5602,27,27,27,125,-,2.9951ns,-,-,-,-,48,-,-
BF,1,3135,7193,25,1484,3762,1806,16,13094,5602,27,27,27,125,-,2.9951ns,-,-,-,-,48,-,-
BF,1,3136,6952,22,1500,3654,1644,30,12505,5325,22,22,22,124,-,3.0851ns,-,-,-,-,50,-,-
BF,1,3137,6819,24,1500,3486,1673,30,12542,5336,24,24,24,130,-,2.66ns,-,-,-,-,68,-,-
BF,1,3138,6791,20,1500,3594,1578,30,11989,5156,20,20,20,89,-,3.0651ns,-,-,-,-,48,-,-
BF,1,3139,6642,22,1500,3420,1595,30,11999,5156,22,22,22,97,-,2.735ns,-,-,-,-,50,-,-
BF,1,3140,6916,24,1492,3600,1669,30,12486,5374,24,24,24,125,-,3.0851ns,-,-,-,-,52,-,-
BF,1,3141,6780,26,1492,3432,1694,30,12528,5388,26,26,26,132,-,2.66ns,-,-,-,-,72,-,-
BF,1,3142,7163,21,1609,3774,1652,30,12724,5491,22,22,22,98,-,3.0651ns,-,-,-,-,50,-,-
BF,1,3143,7171,23,1609,3768,1662,30,12786,5487,24,24,24,102,-,2.605ns,-,-,-,-,52,-,-
BF,1,3144,6798,23,1496,3552,1600,30,12256,5255,23,23,23,120,-,3.0151ns,-,-,-,-,51,-,-
BF,1,3145,6798,23,1496,3552,1600,30,12256,5255,23,23,23,120,-,3.0151ns,-,-,-,-,51,-,-
BF,1,3146,7222,20,1605,3774,1708,30,12944,5562,21,21,21,105,-,2.9951ns,-,-,-,-,49,-,-
BF,1,3147,7222,20,1605,3774,1708,30,12944,5562,21,21,21,105,-,2.9951ns,-,-,-,-,49,-,-
BF,1,3148,6771,25,1387,3552,1680,30,12293,5297,25,25,25,122,-,3.0151ns,-,-,-,-,53,-,-
BF,1,3149,6771,25,1387,3552,1680,30,12293,5297,25,25,25,122,-,3.0151ns,-,-,-,-,53,-,-
BF,1,3150,7223,21,1496,3762,1814,30,13087,5604,23,23,23,121,-,3.0151ns,-,-,-,-,51,-,-
BF,1,3151,7223,21,1496,3762,1814,30,13087,5604,23,23,23,121,-,3.0151ns,-,-,-,-,51,-,-
BF,1,3152,6917,22,1484,3654,1632,30,12419,5285,22,22,22,117,-,3.0851ns,-,-,-,-,40,-,-
BF,1,3153,6784,24,1484,3486,1661,30,12456,5296,24,24,24,123,-,2.66ns,-,-,-,-,58,-,-
BF,1,3154,6748,20,1484,3594,1558,30,11869,5105,20,20,20,82,-,3.0651ns,-,-,-,-,38,-,-
BF,1,3155,6597,22,1484,3420,1574,30,11873,5102,22,22,22,89,-,2.665ns,-,-,-,-,40,-,-
BF,1,3156,6903,24,1487,3600,1665,30,12452,5327,24,24,24,121,-,3.0851ns,-,-,-,-,42,-,-
BF,1,3157,6767,26,1487,3432,1690,30,12494,5341,26,26,26,128,-,2.66ns,-,-,-,-,62,-,-
BF,1,3158,7141,21,1604,3774,1638,30,12660,5434,22,22,22,95,-,3.0651ns,-,-,-,-,40,-,-
BF,1,3159,7149,23,1604,3768,1648,30,12722,5430,24,24,24,99,-,2.605ns,-,-,-,-,42,-,-
BF,1,3160,6786,23,1491,3552,1596,30,12229,5213,23,23,23,117,-,3.0151ns,-,-,-,-,41,-,-
BF,1,3161,6786,23,1491,3552,1596,30,12229,5213,23,23,23,117,-,3.0151ns,-,-,-,-,41,-,-
BF,1,3162,7196,20,1600,3774,1691,30,12871,5499,21,21,21,101,-,2.9951ns,-,-,-,-,39,-,-
BF,1,3163,7196,20,1600,3774,1691,30,12871,5499,21,21,21,101,-,2.9951ns,-,-,-,-,39,-,-
BF,1,3164,6759,25,1382,3552,1676,30,12269,5256,25,25,25,119,-,3.0151ns,-,-,-,-,43,-,-
BF,1,3165,6759,25,1382,3552,1676,30,12269,5256,25,25,25,119,-,3.0151ns,-,-,-,-,43,-,-
BF,1,3166,7198,21,1491,3762,1797,30,13024,5547,23,23,23,118,-,3.0151ns,-,-,-,-,41,-,-
BF,1,3167,7198,21,1491,3762,1797,30,13024,5547,23,23,23,118,-,3.0151ns,-,-,-,-,41,-,-
BF,1,3168,7442,22,1507,3648,1969,21,15543,6121,22,22,22,297,-,2.4401ns,-,-,-,-,34,-,-
BF,1,3169,7286,24,1507,3456,1999,21,15557,6110,24,24,24,303,-,2.715ns,-,-,-,-,52,-,-
BF,1,3170,6957,19,1507,3600,1686,21,13024,5475,19,19,19,143,-,2.4101ns,-,-,-,-,31,-,-
BF,1,3171,6810,21,1507,3426,1705,21,13039,5472,21,21,21,151,-,2.725ns,-,-,-,-,33,-,-
BF,1,3172,7440,23,1499,3600,2019,21,15529,6165,23,23,23,301,-,2.4401ns,-,-,-,-,35,-,-
BF,1,3173,7279,25,1499,3408,2043,21,15537,6153,25,25,25,308,-,2.71ns,-,-,-,-,54,-,-
BF,1,3174,7322,20,1616,3750,1775,21,13736,5776,21,21,21,160,-,2.4101ns,-,-,-,-,33,-,-
BF,1,3175,7356,22,1616,3774,1782,21,13802,5782,23,23,23,163,-,2.645ns,-,-,-,-,35,-,-
BF,1,3176,7291,23,1503,3546,1929,21,15195,6064,23,23,23,292,-,2.4401ns,-,-,-,-,35,-,-
BF,1,3177,7272,25,1592,3378,1995,21,15409,6138,25,25,25,286,-,2.1201ns,-,-,-,-,56,-,-
BF,1,3178,7300,19,1612,3780,1730,21,13654,5805,20,20,20,157,-,2.4101ns,-,-,-,-,32,-,-
BF,1,3179,7300,19,1612,3780,1730,21,13654,5805,20,20,20,157,-,2.4101ns,-,-,-,-,32,-,-
BF,1,3180,7878,25,1601,3744,2212,21,16551,6540,25,25,25,300,-,2.4451ns,-,-,-,-,38,-,-
BF,1,3181,7276,26,1592,3378,1997,21,15435,6157,26,26,26,288,-,2.1201ns,-,-,-,-,58,-,-
BF,1,3182,7323,20,1503,3762,1862,21,13895,5855,22,22,22,175,-,2.4101ns,-,-,-,-,34,-,-
BF,1,3183,7323,20,1503,3762,1862,21,13895,5855,22,22,22,175,-,2.4101ns,-,-,-,-,34,-,-
BF,1,3184,6901,21,1485,3654,1620,16,12395,5262,21,21,21,126,-,3.0351ns,-,-,-,-,42,-,-
BF,1,3185,6767,23,1485,3486,1649,16,12422,5264,23,23,23,131,-,2.71ns,-,-,-,-,46,-,-
BF,1,3186,6734,20,1485,3594,1553,16,11866,5093,20,20,20,86,-,3.0351ns,-,-,-,-,40,-,-
BF,1,3187,6591,22,1485,3426,1570,16,11891,5101,22,22,22,94,-,2.665ns,-,-,-,-,44,-,-
BF,1,3188,6881,23,1477,3606,1654,16,12416,5327,23,23,23,128,-,3.0551ns,-,-,-,-,46,-,-
BF,1,3189,6745,25,1477,3438,1680,16,12445,5335,25,25,25,134,-,2.71ns,-,-,-,-,50,-,-
BF,1,3190,7159,21,1594,3780,1670,16,12817,5523,22,22,22,99,-,3.0351ns,-,-,-,-,43,-,-
BF,1,3191,7166,23,1594,3774,1679,16,12890,5526,24,24,24,103,-,2.625ns,-,-,-,-,47,-,-
BF,1,3192,6774,22,1481,3558,1600,16,12193,5216,22,22,22,119,-,3.0551ns,-,-,-,-,44,-,-
BF,1,3193,6774,22,1481,3558,1600,16,12193,5216,22,22,22,119,-,3.0551ns,-,-,-,-,44,-,-
BF,1,3194,7176,20,1590,3780,1692,16,12852,5506,21,21,21,98,-,3.0351ns,-,-,-,-,41,-,-
BF,1,3195,7176,20,1590,3780,1692,16,12852,5506,21,21,21,98,-,3.0351ns,-,-,-,-,41,-,-
BF,1,3196,6733,24,1372,3552,1672,16,12212,5247,24,24,24,121,-,3.0551ns,-,-,-,-,48,-,-
BF,1,3197,6733,24,1372,3552,1672,16,12212,5247,24,24,24,121,-,3.0551ns,-,-,-,-,48,-,-
BF,1,3198,7168,21,1481,3762,1793,16,12975,5541,23,23,23,116,-,3.0351ns,-,-,-,-,44,-,-
BF,1,3199,7168,21,1481,3762,1793,16,12975,5541,23,23,23,116,-,3.0351ns,-,-,-,-,44,-,-
BF,1,3200,7360,25,1490,3648,1932,21,15097,6047,25,25,25,269,-,2.4401ns,-,-,-,-,53,-,-
BF,1,3201,7198,27,1490,3456,1956,21,15092,6033,27,27,27,275,-,2.7ns,-,-,-,-,71,-,-
BF,1,3202,6825,22,1490,3600,1603,21,12384,5325,22,22,22,111,-,2.4101ns,-,-,-,-,50,-,-
BF,1,3203,6685,24,1490,3432,1625,21,12440,5286,24,24,24,117,-,2.655ns,-,-,-,-,52,-,-
BF,1,3204,7356,26,1482,3600,1979,21,15135,6064,26,26,26,274,-,2.4401ns,-,-,-,-,54,-,-
BF,1,3205,7195,28,1482,3408,2003,21,15141,6050,28,28,28,281,-,2.675ns,-,-,-,-,73,-,-
BF,1,3206,7225,23,1599,3774,1698,21,13254,5672,24,24,24,133,-,2.4101ns,-,-,-,-,52,-,-
BF,1,3207,7240,25,1599,3780,1704,21,13402,5686,26,26,26,136,-,2.645ns,-,-,-,-,54,-,-
BF,1,3208,7352,26,1486,3594,1988,21,15052,6061,26,26,26,263,-,2.4401ns,-,-,-,-,54,-,-
BF,1,3209,7094,28,1477,3360,1973,21,14837,5951,28,28,28,263,-,2.1751ns,-,-,-,-,75,-,-
BF,1,3210,7205,22,1595,3780,1677,21,13181,5665,23,23,23,132,-,2.4101ns,-,-,-,-,51,-,-
BF,1,3211,7205,22,1595,3780,1677,21,13181,5665,23,23,23,132,-,2.4101ns,-,-,-,-,51,-,-
BF,1,3212,7616,28,1486,3768,2069,21,15655,6253,28,28,28,272,-,2.4401ns,-,-,-,-,57,-,-
BF,1,3213,7094,29,1477,3360,1972,21,14863,5967,29,29,29,264,-,2.1701ns,-,-,-,-,77,-,-
BF,1,3214,7239,23,1486,3768,1817,21,13475,5740,25,25,25,147,-,2.4101ns,-,-,-,-,53,-,-
BF,1,3215,7239,23,1486,3768,1817,21,13475,5740,25,25,25,147,-,2.4101ns,-,-,-,-,53,-,-
BF,1,3216,7449,26,1507,3690,1922,21,15439,6177,26,26,26,309,-,2.4451ns,-,-,-,-,48,-,-
BF,1,3217,7281,28,1507,3498,1941,21,15399,6140,28,28,28,314,-,2.705ns,-,-,-,-,66,-,-
BF,1,3218,6924,23,1507,3618,1627,21,12855,5478,23,23,23,151,-,2.4101ns,-,-,-,-,45,-,-
BF,1,3219,6764,25,1507,3432,1645,21,12914,5439,25,25,25,159,-,2.655ns,-,-,-,-,47,-,-
BF,1,3220,7449,27,1499,3642,1972,21,15496,6201,27,27,27,315,-,2.4451ns,-,-,-,-,49,-,-
BF,1,3221,7271,29,1499,3450,1980,21,15436,6164,29,29,29,321,-,2.675ns,-,-,-,-,68,-,-
BF,1,3222,7322,24,1616,3798,1715,21,13753,5846,25,25,25,172,-,2.4101ns,-,-,-,-,47,-,-
BF,1,3223,7335,26,1616,3798,1723,21,13892,5855,27,27,27,177,-,2.645ns,-,-,-,-,49,-,-
BF,1,3224,7384,27,1503,3594,1961,21,15466,6208,27,27,27,305,-,2.4451ns,-,-,-,-,49,-,-
BF,1,3225,7227,29,1494,3378,2032,21,15503,6185,29,29,29,302,-,2.1201ns,-,-,-,-,70,-,-
BF,1,3226,7362,23,1612,3780,1777,21,13961,5926,24,24,24,172,-,2.4101ns,-,-,-,-,46,-,-
BF,1,3227,7362,23,1612,3780,1777,21,13961,5926,24,24,24,172,-,2.4101ns,-,-,-,-,46,-,-
BF,1,3228,7694,29,1503,3768,2088,21,16114,6396,29,29,29,314,-,2.4451ns,-,-,-,-,52,-,-
BF,1,3229,7228,30,1494,3378,2032,21,15515,6194,30,30,30,303,-,2.1201ns,-,-,-,-,72,-,-
BF,1,3230,7410,24,1503,3786,1912,21,14262,6008,26,26,26,188,-,2.4101ns,-,-,-,-,48,-,-
BF,1,3231,7410,24,1503,3786,1912,21,14262,6008,26,26,26,188,-,2.4101ns,-,-,-,-,48,-,-
BF,1,3232,7306,25,1474,3648,1924,21,14722,5943,25,25,25,239,-,2.4401ns,-,-,-,-,37,-,-
BF,1,3233,7145,27,1474,3456,1948,21,14725,5935,27,27,27,246,-,2.7ns,-,-,-,-,55,-,-
BF,1,3234,6729,22,1474,3600,1552,21,11887,5178,22,22,22,82,-,2.4101ns,-,-,-,-,34,-,-
BF,1,3235,6588,24,1474,3432,1573,21,11959,5144,24,24,24,88,-,2.655ns,-,-,-,-,36,-,-
BF,1,3236,7303,26,1466,3600,1972,21,14761,5961,26,26,26,244,-,2.4401ns,-,-,-,-,38,-,-
BF,1,3237,7143,28,1466,3408,1996,21,14775,5953,28,28,28,252,-,2.675ns,-,-,-,-,57,-,-
BF,1,3238,7147,23,1583,3756,1683,21,12996,5594,24,24,24,104,-,2.4101ns,-,-,-,-,36,-,-
BF,1,3239,7171,25,1583,3756,1703,21,13165,5613,26,26,26,108,-,2.645ns,-,-,-,-,38,-,-
BF,1,3240,7257,26,1470,3594,1938,21,14563,5921,26,26,26,234,-,2.4401ns,-,-,-,-,38,-,-
BF,1,3241,6992,28,1461,3360,1923,21,14333,5804,28,28,28,227,-,2.1201ns,-,-,-,-,59,-,-
BF,1,3242,7109,22,1579,3780,1627,21,12700,5530,23,23,23,102,-,2.4101ns,-,-,-,-,35,-,-
BF,1,3243,7109,22,1579,3780,1627,21,12700,5530,23,23,23,102,-,2.4101ns,-,-,-,-,35,-,-
BF,1,3244,7559,28,1470,3768,2059,21,15275,6145,28,28,28,241,-,2.4401ns,-,-,-,-,41,-,-
BF,1,3245,6992,29,1461,3360,1922,21,14359,5820,29,29,29,228,-,2.1201ns,-,-,-,-,61,-,-
BF,1,3246,7143,23,1470,3768,1767,21,12985,5597,25,25,25,117,-,2.4101ns,-,-,-,-,37,-,-
BF,1,3247,7143,23,1470,3768,1767,21,12985,5597,25,25,25,117,-,2.4101ns,-,-,-,-,37,-,-
BF,1,3248,7291,22,1474,3648,1918,16,14670,5906,22,22,22,235,-,2.4751ns,-,-,-,-,44,-,-
BF,1,3249,7131,24,1474,3456,1944,16,14673,5895,24,24,24,241,-,2.7ns,-,-,-,-,48,-,-
BF,1,3250,6719,20,1474,3600,1552,16,11860,5158,20,20,20,77,-,2.4101ns,-,-,-,-,40,-,-
BF,1,3251,6579,22,1474,3432,1570,16,11949,5139,22,22,22,87,-,2.655ns,-,-,-,-,44,-,-
BF,1,3252,7284,23,1466,3600,1965,16,14694,5911,23,23,23,237,-,2.4751ns,-,-,-,-,46,-,-
BF,1,3253,7124,25,1466,3408,1989,16,14699,5904,25,25,25,245,-,2.675ns,-,-,-,-,50,-,-
BF,1,3254,7096,21,1583,3756,1642,16,12878,5556,22,22,22,99,-,2.4101ns,-,-,-,-,43,-,-
BF,1,3255,7182,23,1583,3780,1700,16,13154,5596,24,24,24,103,-,2.625ns,-,-,-,-,47,-,-
BF,1,3256,7239,23,1470,3594,1934,16,14499,5876,23,23,23,225,-,2.4751ns,-,-,-,-,46,-,-
BF,1,3257,7494,26,1461,3744,2045,16,14905,5973,26,26,26,228,-,2.0851ns,-,-,-,-,48,-,-
BF,1,3258,7123,20,1579,3780,1654,16,12801,5553,21,21,21,94,-,2.4101ns,-,-,-,-,41,-,-
BF,1,3259,7123,20,1579,3780,1654,16,12801,5553,21,21,21,94,-,2.4101ns,-,-,-,-,41,-,-
BF,1,3260,7322,26,1470,3606,1988,16,14893,6002,26,26,26,242,-,2.4751ns,-,-,-,-,36,-,-
BF,1,3261,7498,27,1461,3744,2047,16,14939,5993,27,27,27,230,-,2.0851ns,-,-,-,-,51,-,-
BF,1,3262,7122,21,1470,3768,1757,16,13003,5635,23,23,23,111,-,2.4101ns,-,-,-,-,44,-,-
BF,1,3263,7122,21,1470,3768,1757,16,13003,5635,23,23,23,111,-,2.4101ns,-,-,-,-,44,-,-
BF,1,3264,6840,36,1479,3600,1558,32,12342,5377,36,36,36,171,-,3.0651ns,-,-,-,-,55,-,-
BF,1,3265,6689,38,1479,3426,1572,32,12352,5377,38,38,38,180,-,2.665ns,-,-,-,-,68,-,-
BF,1,3266,6840,36,1479,3600,1558,32,12342,5377,36,36,36,171,-,3.0651ns,-,-,-,-,41,-,-
BF,1,3267,6691,38,1479,3426,1574,32,12364,5383,38,38,38,180,-,2.665ns,-,-,-,-,41,-,-
BF,1,3268,7208,37,1588,3780,1615,32,13131,5748,38,38,38,193,-,3.0851ns,-,-,-,-,57,-,-
BF,1,3269,7217,39,1588,3774,1623,32,13267,5752,40,40,40,200,-,2.645ns,-,-,-,-,72,-,-
BF,1,3270,7208,37,1588,3780,1615,32,13131,5748,38,38,38,193,-,3.0851ns,-,-,-,-,41,-,-
BF,1,3271,7221,39,1588,3774,1625,32,13297,5773,40,40,40,202,-,2.645ns,-,-,-,-,41,-,-
BF,1,3272,7243,36,1584,3780,1659,32,13263,5755,37,37,37,188,-,2.9951ns,-,-,-,-,42,-,-
BF,1,3273,7243,36,1584,3780,1659,32,13263,5755,37,37,37,188,-,2.9951ns,-,-,-,-,42,-,-
BF,1,3274,7243,36,1584,3780,1659,32,13263,5755,37,37,37,188,-,2.9951ns,-,-,-,-,41,-,-
BF,1,3275,7243,36,1584,3780,1659,32,13263,5755,37,37,37,188,-,2.9951ns,-,-,-,-,41,-,-
BF,1,3276,7289,37,1475,3768,1803,32,13486,5802,39,39,39,211,-,2.9951ns,-,-,-,-,42,-,-
BF,1,3277,7289,37,1475,3768,1803,32,13486,5802,39,39,39,211,-,2.9951ns,-,-,-,-,42,-,-
BF,1,3278,7289,37,1475,3768,1803,32,13486,5802,39,39,39,211,-,2.9951ns,-,-,-,-,41,-,-
BF,1,3279,7289,37,1475,3768,1803,32,13486,5802,39,39,39,211,-,2.9951ns,-,-,-,-,41,-,-
BF,1,3280,7094,38,1485,3660,1695,30,13183,5657,38,38,38,224,-,3.0851ns,-,-,-,-,47,-,-
BF,1,3281,6959,40,1485,3492,1719,30,13213,5661,40,40,40,233,-,2.66ns,-,-,-,-,62,-,-
BF,1,3282,6888,36,1485,3600,1597,30,12533,5392,36,36,36,176,-,3.0651ns,-,-,-,-,31,-,-
BF,1,3283,6740,38,1485,3426,1613,30,12558,5400,38,38,38,186,-,2.735ns,-,-,-,-,31,-,-
BF,1,3284,7067,40,1477,3606,1725,30,13225,5667,40,40,40,229,-,3.0851ns,-,-,-,-,49,-,-
BF,1,3285,6935,42,1477,3438,1753,30,13270,5683,42,42,42,237,-,2.66ns,-,-,-,-,66,-,-
BF,1,3286,7318,37,1594,3780,1716,30,13481,5826,38,38,38,198,-,3.0851ns,-,-,-,-,31,-,-
BF,1,3287,7332,39,1594,3774,1726,30,13584,5851,40,40,40,208,-,2.645ns,-,-,-,-,31,-,-
BF,1,3288,6924,39,1481,3558,1631,30,12920,5552,39,39,39,224,-,3.0151ns,-,-,-,-,32,-,-
BF,1,3289,6924,39,1481,3558,1631,30,12920,5552,39,39,39,224,-,3.0151ns,-,-,-,-,32,-,-
BF,1,3290,7297,36,1590,3780,1703,30,13439,5791,37,37,37,194,-,2.9951ns,-,-,-,-,31,-,-
BF,1,3291,7297,36,1590,3780,1703,30,13439,5791,37,37,37,194,-,2.9951ns,-,-,-,-,31,-,-
BF,1,3292,6891,41,1372,3558,1701,30,12968,5608,41,41,41,230,-,3.0151ns,-,-,-,-,32,-,-
BF,1,3293,6891,41,1372,3558,1701,30,12968,5608,41,41,41,230,-,3.0151ns,-,-,-,-,32,-,-
BF,1,3294,7349,37,1481,3768,1854,30,13669,5847,39,39,39,216,-,2.9951ns,-,-,-,-,31,-,-
BF,1,3295,7349,37,1481,3768,1854,30,13669,5847,39,39,39,216,-,2.9951ns,-,-,-,-,31,-,-
BF,1,3296,7532,38,1474,3720,1982,21,15503,6251,38,38,38,335,-,2.4401ns,-,-,-,-,41,-,-
BF,1,3297,7364,40,1474,3528,1996,21,15478,6225,40,40,40,345,-,2.7ns,-,-,-,-,56,-,-
BF,1,3298,6958,35,1474,3630,1661,21,12899,5498,35,35,35,172,-,2.4101ns,-,-,-,-,25,-,-
BF,1,3299,6808,37,1474,3486,1646,21,12782,5471,37,37,37,181,-,2.725ns,-,-,-,-,25,-,-
BF,1,3300,7541,39,1466,3720,1997,21,15510,6287,39,39,39,337,-,2.4401ns,-,-,-,-,42,-,-
BF,1,3301,7374,41,1466,3528,2017,21,15477,6253,41,41,41,342,-,2.6ns,-,-,-,-,58,-,-
BF,1,3302,7347,36,1583,3786,1772,21,13638,5813,37,37,37,185,-,2.4101ns,-,-,-,-,25,-,-
BF,1,3303,7368,38,1583,3786,1782,21,13756,5871,39,39,39,196,-,2.625ns,-,-,-,-,42,-,-
BF,1,3304,7406,39,1470,3654,1928,21,15156,6139,39,39,39,333,-,2.4401ns,-,-,-,-,43,-,-
BF,1,3305,7348,41,1559,3414,2024,21,15502,6237,41,41,41,330,-,2.1201ns,-,-,-,-,42,-,-
BF,1,3306,7334,35,1579,3786,1757,21,13595,5831,36,36,36,191,-,2.4101ns,-,-,-,-,25,-,-
BF,1,3307,7334,35,1579,3786,1757,21,13595,5831,36,36,36,191,-,2.4101ns,-,-,-,-,25,-,-
BF,1,3308,7898,41,1568,3798,2164,21,16393,6584,41,41,41,347,-,2.4451ns,-,-,-,-,45,-,-
BF,1,3309,7350,42,1559,3414,2023,21,15529,6252,42,42,42,333,-,2.1201ns,-,-,-,-,43,-,-
BF,1,3310,7342,36,1470,3774,1871,21,13791,5903,38,38,38,206,-,2.4101ns,-,-,-,-,41,-,-
BF,1,3311,7342,36,1470,3774,1871,21,13791,5903,38,38,38,206,-,2.4101ns,-,-,-,-,41,-,-
BF,1,3312,6134,32,1473,3114,1394,16,11232,4907,32,32,32,137,-,3.0151ns,-,-,-,-,46,-,-
BF,1,3313,6032,34,1473,2952,1413,16,11375,4961,34,34,34,178,-,2.625ns,-,-,-,-,46,-,-
BF,1,3314,6134,32,1473,3114,1394,16,11232,4907,32,32,32,137,-,3.0151ns,-,-,-,-,24,-,-
BF,1,3315,6032,34,1473,2952,1413,16,11375,4961,34,34,34,178,-,2.625ns,-,-,-,-,26,-,-
BF,1,3316,6565,33,1582,3300,1484,16,12253,5379,34,34,34,183,-,3.0551ns,-,-,-,-,50,-,-
BF,1,3317,6586,35,1582,3324,1474,16,12403,5436,36,36,36,190,-,2.63ns,-,-,-,-,50,-,-
BF,1,3318,6565,33,1582,3300,1484,16,12253,5379,34,34,34,183,-,3.0551ns,-,-,-,-,26,-,-
BF,1,3319,6586,35,1582,3324,1474,16,12403,5436,36,36,36,190,-,2.63ns,-,-,-,-,28,-,-
BF,1,3320,6537,32,1578,3294,1503,16,12134,5262,33,33,33,146,-,3.0351ns,-,-,-,-,25,-,-
BF,1,3321,6537,32,1578,3294,1503,16,12134,5262,33,33,33,146,-,3.0351ns,-,-,-,-,25,-,-
BF,1,3322,6537,32,1578,3294,1503,16,12134,5262,33,33,33,146,-,3.0351ns,-,-,-,-,25,-,-
BF,1,3323,6537,32,1578,3294,1503,16,12134,5262,33,33,33,146,-,3.0351ns,-,-,-,-,25,-,-
BF,1,3324,6606,33,1469,3282,1642,16,12423,5363,35,35,35,197,-,3.0751ns,-,-,-,-,27,-,-
BF,1,3325,6606,33,1469,3282,1642,16,12423,5363,35,35,35,197,-,3.0751ns,-,-,-,-,27,-,-
BF,1,3326,6606,33,1469,3282,1642,16,12423,5363,35,35,35,197,-,3.0751ns,-,-,-,-,27,-,-
BF,1,3327,6606,33,1469,3282,1642,16,12423,5363,35,35,35,197,-,3.0751ns,-,-,-,-,27,-,-
BF,1,3328,9191,16,1385,5514,2154,48,15390,6520,16,16,16,90,-,3.17ns,-,-,-,-,44,-,-
BF,1,3329,9235,17,1385,5538,2171,48,15505,6564,17,17,17,93,-,3.11ns,-,-,-,-,55,-,-
BF,1,3330,9191,16,1385,5514,2154,48,15390,6520,16,16,16,90,-,3.17ns,-,-,-,-,44,-,-
BF,1,3331,9234,17,1385,5538,2169,48,15507,6565,17,17,17,94,-,3.11ns,-,-,-,-,45,-,-
BF,1,3332,9738,16,1603,5664,2318,48,16546,6984,17,17,17,105,-,3.17ns,-,-,-,-,45,-,-
BF,1,3333,9802,17,1603,5718,2329,48,16668,7048,18,18,18,104,-,3.18ns,-,-,-,-,56,-,-
BF,1,3334,9738,16,1603,5664,2318,48,16546,6984,17,17,17,105,-,3.17ns,-,-,-,-,45,-,-
BF,1,3335,9802,17,1603,5718,2328,48,16671,7050,18,18,18,105,-,3.18ns,-,-,-,-,46,-,-
BF,1,3336,9586,16,1490,5688,2255,48,16189,6826,17,17,17,105,-,3.1475ns,-,-,-,-,45,-,-
BF,1,3337,9586,16,1490,5688,2255,48,16189,6826,17,17,17,105,-,3.1475ns,-,-,-,-,45,-,-
BF,1,3338,9586,16,1490,5688,2255,48,16189,6826,17,17,17,105,-,3.1475ns,-,-,-,-,45,-,-
BF,1,3339,9586,16,1490,5688,2255,48,16189,6826,17,17,17,105,-,3.1475ns,-,-,-,-,45,-,-
BF,1,3340,9823,16,1490,5676,2489,48,16727,7002,18,18,18,120,-,3.1475ns,-,-,-,-,46,-,-
BF,1,3341,9823,16,1490,5676,2489,48,16727,7002,18,18,18,120,-,3.1475ns,-,-,-,-,46,-,-
BF,1,3342,9823,16,1490,5676,2489,48,16727,7002,18,18,18,120,-,3.1475ns,-,-,-,-,46,-,-
BF,1,3343,9823,16,1490,5676,2489,48,16727,7002,18,18,18,120,-,3.1475ns,-,-,-,-,46,-,-
BF,1,3344,9563,18,1500,5592,2296,46,16327,6921,18,18,18,129,-,3.78ns,-,-,-,-,36,-,-
BF,1,3345,9422,19,1500,5424,2319,46,16301,6839,19,19,19,133,-,3.69ns,-,-,-,-,49,-,-
BF,1,3346,9205,16,1391,5514,2163,46,15426,6576,16,16,16,91,-,3.17ns,-,-,-,-,34,-,-
BF,1,3347,9246,17,1391,5538,2175,46,15531,6584,17,17,17,96,-,3.07ns,-,-,-,-,35,-,-
BF,1,3348,9548,19,1492,5550,2331,46,16346,6917,19,19,19,129,-,3.165ns,-,-,-,-,37,-,-
BF,1,3349,9409,20,1492,5382,2355,46,16341,6876,20,20,20,134,-,3.15ns,-,-,-,-,51,-,-
BF,1,3350,9749,16,1609,5664,2323,46,16503,7005,17,17,17,107,-,3.17ns,-,-,-,-,35,-,-
BF,1,3351,9812,17,1609,5718,2333,46,16625,7040,18,18,18,106,-,3.075ns,-,-,-,-,36,-,-
BF,1,3352,9436,19,1496,5502,2264,46,16140,6860,19,19,19,128,-,3.78ns,-,-,-,-,37,-,-
BF,1,3353,9436,19,1496,5502,2264,46,16140,6860,19,19,19,128,-,3.78ns,-,-,-,-,37,-,-
BF,1,3354,9597,16,1496,5688,2260,46,16230,6882,17,17,17,107,-,3.1475ns,-,-,-,-,35,-,-
BF,1,3355,9597,16,1496,5688,2260,46,16230,6882,17,17,17,107,-,3.1475ns,-,-,-,-,35,-,-
BF,1,3356,9392,20,1387,5496,2335,46,16130,6872,20,20,20,128,-,3.1175ns,-,-,-,-,38,-,-
BF,1,3357,9392,20,1387,5496,2335,46,16130,6872,20,20,20,128,-,3.1175ns,-,-,-,-,38,-,-
